sales_id,age,country,membership_status,previous_purchases,destination,stay_length,guests,travel_month,months_before_travel,earlybird_discount,package_Type,cost,rating,margin,additional_services_cost
5236,71,France,gold,7,Paris,15,3,7,2,False,Adventure,3609.128830169787,7,3267.254305339257,1015.8529485266315
5237,19,USA,standard,3,Rome,10,2,7,8,False,Adventure,2273.477792383137,7,1765.3347286033722,364.7580326882463
5238,58,Germany,gold,4,Rio,4,1,8,9,True,Adventure,1294.0048240637086,8,603.960087561517,309.93271114438767
5239,42,France,standard,1,New York,14,1,1,6,False,Adventure,2710.0499063401166,6,2461.986286688992,502.4634289776931
5240,52,Italy,gold,5,Paris,17,5,2,2,False,Cultural,3229.5963075517625,7,2635.1574383023653,219.2620193584883
5241,38,Spain,silver,1,Paris,7,4,6,5,False,Adventure,1750.825378342459,7,1449.3589935895402,362.1184239385187
5242,27,USA,standard,5,Sydney,6,1,7,3,False,Adventure,1222.6517029320323,6,527.14122476982,197.5257724608726
5243,51,USA,standard,3,Tokyo,13,3,12,2,False,Relaxation,3121.561778865126,6,2291.2979862218763,767.772057203136
5244,49,Italy,standard,3,Sydney,10,3,6,8,False,Relaxation,2262.9989997214384,5,1616.7669918290148,629.6889739917592
5245,54,USA,silver,5,Paris,5,2,8,2,False,Cultural,1282.2958024242757,7,738.573246724093,183.89666194498375
5246,39,Germany,standard,4,Sydney,10,3,2,1,True,Cultural,2214.227029993617,6,1616.1286287047333,147.84800872214157
5247,31,France,silver,3,Sydney,8,5,1,1,False,Cultural,1545.4675291303072,6,1031.2012511321718,173.14845239212664
5248,18,France,silver,2,Rio,0,3,7,4,False,Cultural,3.8697747802560563,7,-405.99728953698707,-1.7028616857843204
5249,52,Australia,gold,5,Sydney,13,4,8,4,False,Relaxation,3039.8113720701454,8,2662.7513910870666,903.5630515476245
5250,46,USA,gold,5,Cape Town,24,2,7,9,True,Relaxation,5642.003861885315,6,5251.820767899914,907.0119514281923
5251,25,Canada,standard,5,Rio,10,2,1,1,False,Relaxation,2201.7571461053026,5,1744.5899646495777,348.4177837651276
5252,31,UK,silver,3,Rome,10,2,12,1,False,Relaxation,2098.5849897904145,7,1623.4034853965516,540.8250981528489
5253,32,Spain,gold,3,Tokyo,7,1,7,1,False,Relaxation,1454.521376522992,6,1183.548155544775,479.5317433064437
5254,18,Spain,gold,4,Paris,4,3,1,2,False,Cultural,894.9124557792479,8,545.3668829420669,196.53598863298558
5255,27,Australia,standard,2,Rio,3,5,8,3,False,Adventure,536.6359801424737,6,-117.36533944101689,102.54619716530306
5256,22,Australia,standard,4,Tokyo,6,2,8,2,False,Relaxation,1454.8015192034334,5,1150.6147481783366,426.33759257031227
5257,33,Germany,standard,1,Cape Town,4,2,12,8,True,Adventure,1034.0608122497542,5,583.7581958643857,311.59195225897025
5258,28,Australia,standard,0,New York,8,3,12,4,False,Adventure,1835.8734933127344,5,1471.3734755867913,465.4131842910656
5259,18,France,standard,4,Rome,0,2,6,5,False,Cultural,-226.6314152979294,6,-821.0683564107469,8.081245596886731
5260,70,Germany,standard,4,New York,4,1,12,6,True,Relaxation,1349.0638966933218,5,822.165811696449,464.2519491386832
5261,58,Germany,silver,2,Rome,2,2,2,3,True,Relaxation,597.6024964509061,6,-47.66821918977712,140.34536902876542
5262,28,Spain,standard,2,Cairo,17,3,7,3,False,Relaxation,4051.5233860484714,6,3811.607406158154,1056.891492238652
5263,44,Spain,silver,1,New York,27,1,2,2,True,Relaxation,5102.344681263841,6,4808.7937544183105,1771.9430673647323
5264,46,Canada,standard,2,Rio,1,3,1,5,False,Relaxation,174.22317246583157,6,-204.2324913362466,41.016590151360376
5265,57,USA,gold,6,Cairo,21,2,1,4,True,Adventure,4197.206865442731,8,3949.908603868136,1041.7211250933924
5266,27,Italy,gold,4,Sydney,7,2,2,3,False,Cultural,1449.7221065346175,8,832.633197561519,357.629967760418
5267,56,Italy,silver,2,Tokyo,13,1,1,1,False,Relaxation,3226.1952533379713,7,2538.9846621508977,566.9304156364119
5268,31,Australia,gold,6,New York,9,2,7,7,True,Cultural,1937.3690672310797,8,1737.263310430996,185.00837867919185
5269,19,USA,standard,2,Paris,25,3,12,1,False,Relaxation,5575.708238219181,5,5004.718296697158,1471.9595988684296
5270,50,USA,silver,4,Sydney,4,2,2,3,False,Adventure,709.8900101380772,5,320.27892032627045,118.17527416334212
5271,59,USA,standard,6,Rome,13,3,1,4,False,Adventure,2382.0340216695126,7,1712.4992977535996,534.7861778107545
5272,78,Germany,standard,7,Cape Town,10,3,1,1,False,Relaxation,2081.946342048165,5,1404.8771963193703,550.2010663442608
5273,22,USA,standard,2,Cape Town,12,2,6,8,False,Adventure,3092.684689985691,4,2758.215801963712,564.1525651050785
5274,50,Australia,silver,3,Paris,19,3,8,1,False,Adventure,4166.502752369716,5,3647.6151832701503,983.2251929695943
5275,33,Germany,standard,9,Rio,12,1,12,5,False,Adventure,2512.37789922565,7,1977.703091145872,339.067472997067
5276,51,Australia,silver,3,Paris,4,4,2,6,False,Relaxation,926.9106470820177,7,472.16675940045536,253.50651662692442
5277,18,Germany,standard,4,Sydney,11,1,6,4,False,Relaxation,2231.220672903582,5,1652.9869837975862,622.6260599688696
5278,21,Italy,gold,5,Tokyo,6,2,7,1,False,Adventure,1452.4694295763961,8,1234.0497994235845,511.9872515292052
5279,28,UK,silver,5,Tokyo,15,5,6,1,False,Cultural,3352.1770507960896,5,3160.307901478107,432.59825193443015
5280,41,UK,standard,4,Paris,10,3,8,5,False,Relaxation,2626.5516023963546,6,2116.2715914230057,710.8867701076053
5281,30,Italy,standard,1,Sydney,2,1,12,4,True,Cultural,402.1871623539869,7,-83.77811699020168,91.1024179256768
5282,49,UK,gold,7,Paris,2,2,8,11,False,Adventure,374.8350578308383,6,-240.77656986448153,102.00545492199716
5283,55,UK,standard,4,Paris,12,2,8,6,False,Cultural,2764.7753535661304,6,2359.8994678445624,386.9781933428753
5284,48,Italy,silver,3,Rome,20,4,7,1,False,Cultural,5307.548851563595,6,4360.72890641886,801.5584799844776
5285,64,Germany,silver,1,Tokyo,14,2,1,2,False,Relaxation,3307.6979780992024,7,2525.6671904183636,584.9153111258079
5286,46,USA,standard,5,New York,5,4,6,3,False,Adventure,1048.4850246076282,7,684.523619735777,128.53149542763407
5287,21,Italy,standard,4,Tokyo,18,5,8,1,False,Adventure,4454.807346318785,5,4272.23287812509,1417.8876857016066
5288,60,Canada,standard,3,Paris,5,4,8,1,False,Cultural,1208.5669485421613,6,763.0255601869052,262.09797743670657
5289,30,Spain,standard,6,Rio,5,2,6,1,False,Cultural,1413.0212204211111,6,1043.867813841348,230.26475738501324
5290,53,France,standard,2,New York,13,3,1,3,True,Cultural,2498.4472844922634,5,2286.8485223783314,660.3744110589155
5291,63,Canada,standard,4,Sydney,1,2,6,4,False,Adventure,463.8686228353951,7,-211.14282047569333,77.27210216189214
5292,46,UK,standard,5,Rio,22,3,6,1,False,Relaxation,5105.177922211676,7,4488.724024933689,1231.1010543752786
5293,18,USA,standard,1,Cape Town,6,2,1,6,False,Relaxation,1163.6558880146674,6,687.1767677940228,233.1828842459922
5294,26,Australia,gold,3,Sydney,17,2,8,2,False,Cultural,4210.275991067388,8,3857.942072043298,442.92754303760034
5295,59,USA,silver,6,New York,24,3,12,6,False,Relaxation,6802.877178419855,5,5539.5711985524395,1171.6507006589327
5296,37,Australia,silver,4,Cape Town,4,1,6,4,True,Cultural,989.2483775954673,5,354.5118592918583,144.07417874579664
5297,41,Canada,standard,4,New York,21,4,7,4,True,Relaxation,4879.824321243678,7,4543.433440497007,923.2910638498972
5298,51,USA,standard,4,Tokyo,3,1,8,2,True,Cultural,642.2388857239913,6,444.99481010345175,153.9350052041651
5299,50,USA,gold,4,Paris,4,2,1,6,False,Cultural,732.1606102387418,7,26.8545692277969,83.68202893561018
5300,44,France,silver,2,Cape Town,4,2,7,3,False,Adventure,782.9315184094344,5,244.26222702369284,190.87269960805807
5301,36,Italy,standard,5,Sydney,12,1,7,2,True,Adventure,2891.1771357034922,6,2584.5836918787595,508.2622388276539
5302,35,Canada,standard,5,Sydney,4,1,6,1,False,Adventure,898.7915339672542,7,486.6864774964547,81.91217193478246
5303,52,USA,silver,3,Sydney,2,1,8,1,True,Cultural,360.35169951595054,6,-293.063330900307,27.015968443378767
5304,48,Australia,gold,6,Rio,6,2,1,10,True,Adventure,1079.521496060313,6,404.90113183475034,165.07515115136593
5305,36,Spain,standard,3,Paris,4,1,8,11,False,Cultural,1098.1565408029014,6,656.9163152027311,213.61828994743942
5306,56,USA,silver,4,Rio,23,1,8,3,False,Cultural,5382.025084649988,6,5030.068621643059,613.7222185838674
5307,38,Australia,silver,0,Cape Town,5,1,7,2,False,Adventure,1377.906339116906,5,907.2400508825983,224.51684356097326
5308,27,UK,gold,4,Cairo,14,1,2,6,True,Adventure,2903.9348820510286,8,2739.406340821224,863.8059410150137
5309,28,USA,gold,5,Rome,2,2,12,2,True,Relaxation,615.5315416734852,6,85.08324896624754,137.48816089305416
5310,25,Australia,standard,2,Tokyo,7,2,8,2,False,Cultural,1393.4833762890942,5,1243.508102577266,207.66223212550614
5311,35,Spain,silver,7,Sydney,23,3,7,7,False,Cultural,5510.191628028873,6,5058.36567128561,826.2521010675408
5312,58,Canada,silver,3,Rio,14,2,6,2,True,Relaxation,3272.1064803618806,5,2941.815263294895,657.4662306532613
5313,27,UK,silver,3,Cape Town,34,1,7,1,False,Relaxation,8046.124565662616,5,7391.976844144912,2164.7504593532785
5314,42,USA,gold,5,Cairo,4,2,12,9,True,Cultural,1032.3915113720186,7,777.9232119246665,97.2009244670044
5315,30,France,gold,6,Cairo,15,2,7,1,False,Relaxation,3097.305577065191,6,2994.014262909277,1030.6141012892601
5316,36,Australia,standard,2,Sydney,0,4,1,1,True,Cultural,120.12434975307059,7,-568.2307151995071,23.697714496376197
5317,18,Spain,standard,5,Cairo,15,2,2,2,False,Relaxation,3141.1201924011875,7,2951.4911705896,628.1103034896611
5318,36,France,silver,2,Cape Town,7,3,8,11,False,Adventure,1868.4845452883199,6,1241.040566335702,314.031292535237
5319,37,USA,standard,4,Rio,4,1,6,8,False,Relaxation,983.7950379778139,7,469.4071873695449,337.16405770132445
5320,48,Australia,standard,5,Tokyo,3,2,6,5,True,Adventure,609.5195444026521,5,384.39380283233845,238.87920782431476
5321,43,USA,standard,2,Rome,8,1,6,4,True,Relaxation,1739.6095295299142,6,1421.3898238571878,239.03229936970888
5322,22,UK,gold,6,New York,27,4,2,3,False,Relaxation,5390.3067771768465,6,5189.836765419275,1504.916703225858
5323,56,Spain,standard,1,Rome,7,4,6,3,False,Adventure,1740.7749846921472,5,1091.8294584957762,290.10430791266754
5324,43,Spain,silver,3,Rome,7,1,12,3,False,Cultural,1933.4589174801363,7,1179.0735632603553,452.19600407946007
5325,42,UK,standard,3,Cape Town,7,1,1,1,False,Cultural,1260.6671060363885,7,572.8601038304547,34.26788269334838
5326,39,USA,standard,2,Sydney,4,3,1,1,True,Relaxation,771.3762374179273,6,343.8247799663078,101.06665282320671
5327,32,USA,standard,3,Rio,23,2,1,1,False,Adventure,4779.876494162833,5,4137.031422812601,562.1847982870304
5328,43,Germany,standard,0,Sydney,16,1,8,5,False,Cultural,3732.7129970737246,7,3086.044931477671,662.7871465837079
5329,47,USA,gold,5,Paris,8,2,2,1,False,Adventure,1534.8163699712302,6,1186.9650520971347,356.24570151387036
5330,18,Spain,gold,6,Cairo,1,4,6,5,True,Adventure,30.29662614851827,6,-135.28829468071575,-4.119426109720348
5331,31,USA,silver,1,Cairo,9,2,2,3,True,Adventure,1631.0384836730261,6,1430.766629297324,353.7389230418094
5332,36,France,standard,3,New York,6,4,1,3,True,Adventure,1016.3096877079935,7,844.6556956505945,266.76484719993266
5333,43,France,silver,4,Paris,3,2,6,1,True,Adventure,595.4621733146881,5,119.31805993434426,-5.497553165405748
5334,57,UK,standard,3,New York,8,5,6,3,False,Cultural,1894.0663524520414,7,1621.9469304957631,310.11065561565135
5335,28,France,standard,1,Sydney,4,4,7,1,True,Relaxation,745.4065572558501,6,80.25660442562173,49.8112961949235
5336,32,USA,silver,3,Tokyo,8,1,2,5,True,Adventure,1607.7804351081659,5,1460.7902728662198,173.74908747732513
5337,32,Canada,silver,0,Paris,7,3,6,5,False,Adventure,1646.9756780089438,7,1007.873008962391,320.6916814491174
5338,27,Italy,standard,4,Cape Town,3,2,8,4,False,Relaxation,875.8161807948321,7,483.3075703581867,114.28082253848832
5339,34,USA,standard,2,Cairo,13,2,7,1,False,Cultural,3520.3387230198687,5,3083.402825720624,463.757655287329
5340,51,Italy,gold,5,New York,13,2,2,1,False,Adventure,2650.1492934677763,8,2491.4254191073614,486.56216575508085
5341,24,Spain,standard,2,Paris,0,2,12,1,False,Cultural,104.12021823492613,6,-516.8625957617173,30.204768776641398
5342,46,Germany,gold,5,Paris,9,3,2,3,False,Adventure,1756.1229467402893,6,1192.8806706423766,344.739592097126
5343,18,Australia,gold,5,Rome,3,3,12,6,False,Adventure,754.3655439322717,9,282.79062803872904,143.4411037553511
5344,31,Spain,silver,3,Paris,7,3,6,1,False,Adventure,1533.3856063911928,6,897.6329559265748,429.5448462781527
5345,35,Italy,standard,3,Cape Town,18,2,1,3,False,Cultural,3481.920844870039,6,2857.1303114668526,284.2976029192655
5346,65,UK,silver,2,Paris,1,1,12,6,False,Relaxation,187.78724638837986,4,-283.3459602742059,28.68883253313267
5347,35,France,standard,2,Cairo,17,2,8,2,False,Adventure,4205.996231289038,6,4025.7322484990777,816.7053684730388
5348,18,Canada,standard,0,Tokyo,0,2,12,2,False,Adventure,123.34165365903837,5,-158.8420058977422,31.824098414792825
5349,18,Spain,silver,3,New York,9,1,6,3,False,Cultural,2102.0679385527446,5,1916.7035783797905,352.7133162324751
5350,40,Australia,standard,4,Tokyo,5,3,8,4,False,Adventure,749.4364311096751,5,537.9435083697581,187.71088556978017
5351,49,Canada,standard,4,Paris,6,3,6,2,True,Adventure,1189.9988201139204,5,724.2662387607035,158.78210166523124
5352,45,UK,silver,3,Rio,4,1,1,2,True,Adventure,625.9285671639636,7,40.603043276384824,102.30888863633916
5353,42,France,silver,3,Cairo,10,3,6,5,False,Relaxation,2141.601983478779,6,1924.3522575970228,515.0983830068462
5354,57,Germany,standard,1,Cairo,19,1,8,2,False,Cultural,4361.697223509081,6,4226.359852180514,780.6234297328233
5355,31,Italy,standard,4,Cairo,5,2,2,4,False,Relaxation,917.038790709101,5,738.4726481241088,348.1687273724082
5356,53,Spain,standard,3,Cape Town,5,3,7,1,False,Relaxation,1390.5502030517457,5,922.117729041797,275.41940697488803
5357,18,Spain,standard,3,Cape Town,2,3,7,8,False,Adventure,422.2917338766806,7,-141.59425279372783,146.6499282974811
5358,26,Spain,silver,4,Cairo,4,3,1,5,True,Relaxation,785.0198673223564,7,591.9513767950867,127.02335152107426
5359,18,Italy,silver,3,Rome,14,2,8,8,False,Cultural,3358.459979933652,7,2935.330020686333,615.8342971538588
5360,35,UK,silver,3,Paris,12,2,1,1,False,Adventure,2390.866392211635,7,2067.4977257531664,553.5065874348675
5361,39,Canada,standard,4,Rio,6,2,8,3,False,Adventure,1579.6629835500958,5,981.4740348163805,397.4302229023616
5362,41,Canada,standard,1,Rome,7,1,8,1,True,Relaxation,1533.3983653243981,7,888.9170988268788,486.29953013155756
5363,40,UK,standard,1,Rio,21,5,8,1,True,Adventure,4963.987045616751,7,4414.240783030758,1356.5615636460855
5364,26,Spain,standard,5,Rome,18,2,6,6,True,Relaxation,4103.199774267985,5,3594.164209888741,1033.5695361405142
5365,37,USA,standard,0,Paris,3,5,6,1,False,Adventure,506.68343121458804,7,11.577263295071361,166.383317736856
5366,18,UK,standard,6,Cape Town,21,4,7,4,False,Cultural,4670.807285348543,7,4316.719170676984,1049.04411534126
5367,60,France,standard,2,Cape Town,7,3,8,4,False,Adventure,1622.845163889614,6,1135.870626482095,421.22125925254636
5368,35,France,silver,4,Cairo,12,2,12,7,False,Relaxation,3001.5387810321904,6,2897.164562650578,751.6987104572225
5369,32,Germany,silver,1,New York,25,1,12,2,False,Adventure,5664.893477947781,5,5451.288810166865,1029.3881764736564
5370,63,UK,silver,8,Cairo,30,3,8,13,True,Cultural,6716.97109123185,6,6517.025840869969,1592.4952608562014
5371,21,Australia,standard,1,Cairo,9,1,6,2,False,Adventure,1911.261431034421,6,1691.623053350566,270.14474340311847
5372,23,Italy,gold,7,Rome,16,4,8,9,False,Cultural,3455.858422736642,6,2822.7062399643564,773.5003451814322
5373,23,Italy,gold,4,Tokyo,5,5,6,16,False,Adventure,1092.4316353883635,6,878.813968914903,213.63164428902823
5374,38,France,standard,0,Cairo,17,4,1,1,False,Adventure,3322.604367274436,7,3140.95331165695,698.2860687690775
5375,46,France,silver,1,Paris,8,2,1,2,False,Cultural,1594.3882230295021,7,893.002827357943,157.87230005694437
5376,51,France,gold,5,Paris,14,4,7,1,False,Relaxation,3191.0947843899935,8,2674.2656165265903,863.2864785452749
5377,78,USA,silver,2,Cape Town,8,2,2,2,True,Cultural,1493.3340641399666,6,1179.9692266069633,117.35978514325701
5378,18,Australia,standard,3,Paris,2,2,1,4,False,Relaxation,402.798699407124,6,-90.31175926257333,212.89879810381422
5379,49,Spain,standard,4,Rio,2,2,2,1,False,Adventure,477.7634916465514,7,47.56064553971976,105.82185312980975
5380,31,Spain,silver,5,Rome,6,3,2,5,True,Relaxation,1125.5326784176148,6,555.927531204393,236.24581300636473
5381,31,UK,standard,3,New York,11,3,8,1,False,Relaxation,2683.5813645904364,5,2339.190778404601,610.410475433952
5382,30,USA,gold,5,New York,5,1,7,2,True,Cultural,1242.9670796604937,8,985.9276052627879,162.36493291654344
5383,26,France,silver,2,New York,4,1,2,2,False,Relaxation,789.840569986455,7,550.6471384911775,242.43916892545596
5384,65,Spain,standard,2,Cairo,10,2,6,3,False,Adventure,2273.290023423569,6,2054.323872481816,565.319355969483
5385,52,Australia,silver,4,Cairo,0,3,12,1,True,Adventure,136.10713805558527,7,-54.75497818274016,111.56170799510402
5386,40,Spain,silver,2,Tokyo,11,4,8,2,False,Adventure,2326.738953320986,5,2009.5417015144867,460.57828389455676
5387,60,Italy,standard,5,Tokyo,16,1,7,1,False,Adventure,3762.467312119005,6,3516.235940721954,1159.3320250481352
5388,18,Australia,standard,4,Tokyo,13,2,7,2,False,Relaxation,3242.173236599201,6,2970.940980902651,691.7267202998758
5389,20,USA,gold,5,Rome,17,1,1,1,True,Relaxation,3215.0373577420974,6,2627.134106672228,1150.7554503540857
5390,18,Spain,silver,0,New York,1,2,2,3,False,Relaxation,-103.35366733675085,7,-414.0218071760919,-3.2200911399606493
5391,29,France,standard,6,Cairo,9,2,8,2,False,Adventure,1696.1345366228772,7,1579.0145468975034,357.3815667223886
5392,42,USA,standard,8,Tokyo,12,1,8,2,False,Relaxation,2566.5652064327983,6,2441.4356655156607,909.7490243414703
5393,41,Italy,silver,3,Rome,12,4,6,3,True,Relaxation,2832.8775291005986,7,2462.855300363175,848.7360139190364
5394,42,Canada,silver,2,Sydney,9,2,6,1,False,Cultural,2015.212317966158,5,1410.2234882898947,291.26366086472297
5395,18,France,standard,2,Tokyo,20,1,8,20,False,Adventure,4581.587971400902,8,4260.23714838085,677.687978966034
5396,52,USA,silver,2,Cairo,26,2,1,5,False,Adventure,5095.824770563317,5,4869.830976902348,1381.899922509061
5397,43,UK,standard,1,Tokyo,10,2,1,2,False,Adventure,1763.5725911120585,6,1561.847128195715,487.5122660033823
5398,50,Spain,standard,0,Rio,8,3,12,4,False,Adventure,1771.6083022296943,6,1211.2668520716675,239.39051411648927
5399,18,France,silver,4,Rio,13,4,1,2,False,Relaxation,2557.5706367175453,5,1937.867759810674,496.91743444167236
5400,44,Germany,standard,3,Rome,10,2,1,8,True,Relaxation,2213.0325541520283,7,1748.4170748758445,336.51889236096275
5401,22,France,gold,5,Sydney,17,2,2,9,True,Adventure,3506.5015655705533,7,2925.354707152499,469.3365858229836
5402,34,Canada,standard,7,Sydney,11,2,1,19,False,Cultural,2017.96849262913,6,1663.9666982838212,320.2826655681923
5403,48,USA,silver,7,Rome,8,4,1,1,False,Relaxation,1529.03305145939,7,1090.751643006478,275.33849018006254
5404,41,Italy,standard,0,Tokyo,14,2,2,1,False,Cultural,2666.4853229979203,6,2314.4769629432026,531.096644344614
5405,27,Germany,standard,4,Cairo,8,2,1,2,False,Adventure,1423.9174349111167,5,1233.4493707092136,204.0151848009298
5406,40,Canada,silver,2,Rome,2,2,7,1,False,Adventure,600.9124961718577,6,179.421645247774,118.77794094602082
5407,18,UK,standard,2,Rio,14,2,12,3,False,Adventure,3039.203258269305,5,2412.3798858947503,938.5082412468694
